id,CITY,COUNT,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUSE,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,FIELD1,FIELD3,FIELD2,MYKEY,SIT,STATE
11046,1,1,46,2,24,1,2,7,7,2,1,3,2,4,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,4,1,3,0,0,0,joy,2,4,110461,"[ Cycling in the spring sunshine gives me such delight.  à Happiness is to be healthy, my wonderful finance.  Simply being à here on earth.]",1
11046,1,1,46,2,24,1,2,7,7,2,2,2,3,4,2,1,0,3,0,0,1,0,1,1,3,3,3,1,0,5,2,1,2,3,2,fear,3,4,110462,"When my relationship with my family is very poor I often fear à being excluded from the group, a fear which is stronger in à situations when an argument is on hand.",1
11046,1,1,46,2,24,1,2,7,7,2,3,2,1,4,2,1,2,2,0,0,0,0,2,1,1,3,0,0,2,5,1,3,1,1,1,anger,1,4,110463,"Recently when my sister, who is four years younger than me and à very spoiled, shouted at my mother for no apparent reason .  The à heart-broken expression on my mother's face made me feel very à angry.",1
11047,1,1,47,1,26,1,2,7,6,2,1,3,3,4,3,0,0,1,0,1,0,0,0,2,2,1,1,1,4,4,0,2,3,3,0,joy,3,4,110471,"On a boat trip to Denmark, 14 of us had a lot of fun and we à spent SEK 10 each on one armed bandits and against all odds we à won the jackpot of SEK 1000.",1
11047,1,1,47,1,26,1,2,7,6,2,2,4,1,4,3,0,0,1,-1,0,0,1,1,1,1,3,3,2,3,2,1,2,2,0,0,fear,1,4,110472,"A rainy day, I was cycling downhill and a car door suddenly à opened and while trying to avoid it the back wheels of my bike à got caught in the tram tracks.  I somersaulted but had no à injuries.",1
11047,1,1,47,1,26,1,2,7,6,2,3,4,1,4,2,0,2,1,-1,0,0,1,2,1,1,3,2,1,0,5,2,0,2,0,0,anger,1,4,110473,On the way home from Marstrand I was driving behind my father's à car.  Another car tried to push in front of my father and he was à forced to swerve and he thus collided the car with a pillar.  The à other car drove off without even seeing what had happened.,1
11047,1,1,47,1,26,1,2,7,6,2,4,4,4,4,1,2,-1,0,-1,0,0,0,0,3,2,2,1,2,0,3,1,1,1,0,2,sadness,4,4,110474,My girlfriend who had spent 6 months abroad broke off our à relationship by letter.,1
11047,1,1,47,1,26,1,2,7,6,2,5,2,3,4,0,2,0,1,1,0,0,0,0,2,3,3,2,1,0,1,0,2,3,0,2,disgust,3,4,110475,At the police centre a man between 40-50 was brought in.  He was à very drunk and in all likelihood had not slept indoors for a long à time and had relieved himself in his trousers.,1
11048,1,1,48,2,32,1,2,5,1,1,2,4,1,4,4,0,-1,2,-1,0,0,0,1,1,1,3,3,3,3,0,3,1,0,0,0,fear,1,4,110482,Last Summer I was walking along the beach in a bikini and an à awful man came cycling after me.  He was shouting and I ran as à fast as my legs could carry me.,1
11048,1,1,48,2,32,1,2,5,1,1,5,1,4,4,3,2,-1,4,-1,0,1,0,2,2,1,3,3,2,1,0,2,1,1,0,3,disgust,4,4,110485,"I had some sort of a stomach virus last week and  I vomited in à college in the morning, then in the cake shop, three times during à the trip home and again when I got home.",1
11049,1,1,49,2,25,8,2,6,1,0,2,3,3,4,4,1,2,1,0,0,0,0,0,2,2,3,0,1,1,0,0,1,0,0,1,fear,3,4,110492,When I was convinced that someonne had broken into my flat and I à woke up and heard sounds that frightened me.,1
11049,1,1,49,2,25,8,2,6,1,0,7,4,4,4,0,0,0,3,1,0,1,0,0,1,0,3,0,1,0,1,3,1,1,1,1,guilt,4,4,110497,"When as a 7 year old, I stole money from my mother.",1
11051,1,1,51,2,22,1,2,8,8,1,2,4,3,4,2,0,1,1,0,0,0,0,0,3,2,3,2,1,1,1,1,1,0,0,0,fear,3,4,110512,"A late Saturday night I found myself locked in the central à underground station of Stockholm with a group of 50 hard rockers à who were drunk and equipped with various kinds of chains, etc.",1
11051,1,1,51,2,22,1,2,8,8,1,5,2,2,4,0,1,2,1,0,0,0,0,0,0,2,3,3,1,3,1,1,0,1,0,1,disgust,2,4,110515,When I saw a T.V programme on animals in the film world à (mistreated and used).,1
11051,1,1,51,2,22,1,2,8,8,1,6,4,3,4,2,2,2,1,0,0,0,1,0,3,1,3,2,1,2,2,1,2,2,0,2,shame,3,4,110516,When I was 13 years old I wrote passionate love letters to my à boyfriend and I later found out that his sister had read them.,1
11052,1,1,52,1,35,1,2,4,4,1,1,1,2,4,0,0,1,1,1,1,0,0,1,1,3,1,1,1,2,4,1,3,3,0,0,joy,2,4,110521,When my 6 month old son is happy and well.,1
11052,1,1,52,1,35,1,2,4,4,1,2,3,2,4,2,1,2,1,0,0,0,1,2,1,1,3,0,1,0,5,1,0,0,1,1,fear,2,4,110522,A four year girl ran away from her father straight in front of my à car.  I was forced to use the emergency brakes.,1
11052,1,1,52,1,35,1,2,4,4,1,5,2,2,4,1,1,-1,0,0,0,0,0,0,1,3,3,3,3,0,5,2,2,1,3,1,disgust,2,4,110525,When I read racist slogans on the walls.,1
11053,1,1,53,2,33,0,0,4,4,1,1,4,4,4,2,0,2,4,1,1,1,0,1,1,3,1,1,0,0,4,0,3,3,3,1,joy,4,4,110531,When I gave birth to a healthy boy.,1
11053,1,1,53,2,33,0,0,4,4,1,3,4,3,4,1,1,0,1,-1,0,0,0,0,2,1,3,3,0,2,5,2,1,1,3,1,anger,3,4,110533,Jealous of my husband's old girlfriend.  We met her with her à husband and there was a lot of reminiscing.,1
11054,1,1,54,2,34,1,2,7,1,1,2,4,4,4,3,1,-1,1,0,0,1,0,0,1,2,3,3,3,0,1,0,1,0,1,2,fear,4,4,110542,Before a hospital visit prior to a D&C under anasthesia for an à expected miscarriage.,1
11055,1,1,55,2,32,1,2,7,1,1,1,3,4,4,1,0,1,2,1,1,1,0,0,1,3,1,1,1,1,0,1,3,3,1,1,joy,4,4,110551,When I gave birth to a child and saw that it was normal when it à was put against my breast.,1
11055,1,1,55,2,32,1,2,7,1,1,2,3,1,4,3,1,0,1,0,0,0,0,1,1,1,3,3,3,4,1,0,2,3,2,1,fear,1,4,110552,During labour when the foetal sounds became faint and there was a à big alert for a forceps delivery.,1
11056,1,1,56,1,23,8,0,5,6,1,1,4,4,4,0,0,0,1,0,1,0,0,0,1,3,1,2,0,0,4,1,3,3,0,0,joy,4,4,110561,The high school entrance exam.,1
11056,1,1,56,1,23,8,0,5,6,1,4,4,4,4,2,2,0,1,0,0,1,0,0,1,3,3,3,3,0,5,3,0,1,1,3,sadness,4,4,110564,When my girlfriend left me.,1
11057,1,1,57,1,26,7,2,5,6,1,2,4,1,4,0,0,0,0,0,0,0,0,0,1,1,3,3,2,1,1,2,2,2,0,0,fear,1,4,110572,I was teaching someone to drive and when we were about to crash I à was scared.,1
11057,1,1,57,1,26,7,2,5,6,1,3,0,3,4,3,0,0,1,0,0,0,1,1,1,1,3,3,3,2,5,3,1,1,3,0,anger,3,4,110573,A drummer who had borrowed my drums destroyed both the drumskin à and the sticks.  He did not repair them nor did he tell me about à it.,1
11057,1,1,57,1,26,7,2,5,6,1,5,2,2,4,4,0,0,2,0,0,0,1,1,1,1,3,3,3,2,1,2,1,1,3,0,disgust,2,4,110575,A friend unjustly put the blame on me to relieve his conscience à and also spread lies for the same purpose.,1
11059,1,1,59,1,24,0,2,6,6,1,4,3,4,4,0,0,0,0,0,0,0,0,1,2,1,3,3,3,3,1,3,2,1,0,0,sadness,4,4,110594,When I could not do anything because of a bad back.,1
11061,1,1,61,2,22,1,2,7,1,2,1,1,4,4,1,0,2,2,0,1,0,0,0,1,0,1,1,1,2,4,1,3,3,0,0,joy,4,4,110611,When I met friends I had not seen for the last 2-4 years.,1
11075,1,1,75,1,23,0,2,7,6,2,1,3,4,4,0,0,2,1,0,1,0,0,0,2,2,1,1,0,0,5,1,3,3,2,0,joy,4,4,110751,I was very happy when I got an attractive Summer job.,1
41078,1,4,78,2,29,1,2,5,4,9,1,3,4,4,0,0,1,3,1,1,0,0,1,1,3,1,1,1,1,4,1,3,3,3,0,joy,4,4,410781,The birth of my child.,1
41078,1,4,78,2,29,1,2,5,4,9,4,3,4,4,0,1,0,1,0,0,1,0,0,1,2,3,3,3,4,5,1,0,2,0,2,sadness,4,4,410784,I did not quite succeed in breast feeding my baby.,1
41079,1,4,79,1,20,1,2,7,6,2,4,4,3,4,0,1,0,1,1,1,0,0,0,1,2,3,0,2,0,4,0,2,3,2,1,sadness,3,4,410794,"My grandfather died, when I was an exchange student in the USA.",1
41080,1,4,80,2,20,8,2,6,1,2,5,1,3,4,0,0,0,0,0,0,0,0,1,1,3,3,0,2,2,4,0,2,1,3,0,disgust,3,4,410805,"During the week-end at home, my mother fries greasy and unhealthy à meat dishes which make me feel sick.",1
41080,1,4,80,2,20,8,2,6,1,2,7,1,4,4,0,0,0,0,0,0,0,0,0,2,3,1,3,2,1,2,0,1,2,0,0,guilt,4,4,410807,"I ate a Runeberg's cake, though I knew that I would immediately à put on a kilo.",1
81038,1,8,38,2,24,2,2,8,6,1,2,3,2,4,3,0,2,0,0,0,0,0,0,0,1,3,0,0,1,3,0,0,0,1,0,fear,2,4,810382,After having slept for a short time I woke up - I had the feeling à of someone standing beside me and was very frightened. I had to à turn on the light turn on the light for several minutes before I à was able to get to sleep again.,1
81038,1,8,38,2,24,2,2,8,6,1,6,2,4,4,2,0,2,3,0,1,0,0,1,1,1,3,1,1,0,5,1,3,0,2,0,shame,4,4,810386,"Quite recently I realized that I had had some erroneous views à about life. For instance, I had always lived for other people, à had forgotten my own person and suppressed my own feelings. I was à ashamed because I had not been concious of that until I had a à conversation about it with a person.",1
81038,1,8,38,2,24,2,2,8,6,1,7,3,4,4,3,1,2,4,0,0,1,0,3,2,1,3,2,1,2,2,2,1,2,0,2,guilt,4,4,810387,I had a quarrel with near persons. I said many ill-considered à things and I regretted it when it was to late.,1
81039,1,8,39,1,24,0,0,9,6,1,1,3,4,4,1,0,1,2,1,1,0,0,1,1,3,1,0,0,2,5,1,3,3,2,0,joy,4,4,810391,In summer when I was sailing with friends in Greece I felt joy.,1
91018,1,9,18,2,22,1,1,6,1,3,2,4,1,4,3,0,-1,1,0,0,0,0,0,1,2,3,0,0,4,1,0,1,0,1,0,fear,1,4,910182,"Climbing a mountain to see a view, towards the top we suddenly à came across a ledge with a nearly sheer drop on either side, à which I had to cross.",1
91018,1,9,18,2,22,1,1,6,1,3,4,2,4,4,0,1,0,1,-1,0,1,0,0,2,2,3,3,2,2,1,2,0,1,0,2,sadness,4,4,910184,Talking to a very good friend who had just had a very bad à experience which was changing his whole way of looking at life à etc.,1
91021,1,9,21,2,18,1,1,5,1,3,2,2,3,4,2,1,0,1,0,0,0,0,0,2,1,3,2,2,2,4,1,2,2,0,1,fear,3,4,910212,When my brother was very late in arriving home from work.,1
91021,1,9,21,2,18,1,1,5,1,3,4,3,4,4,2,1,0,2,-1,0,1,0,0,1,2,3,2,0,4,1,0,0,3,0,2,sadness,4,4,910214,When my dog died.,1
91026,1,9,26,1,27,1,1,6,1,1,6,4,4,4,1,1,0,3,1,1,1,0,0,2,1,1,3,1,1,1,2,1,1,0,2,shame,4,4,910266,"At using other people, because of sexual experience that was à using another to the detriment of both. Anxiety that I may have à affected another for the worst.",1
91112,1,9,112,2,30,0,2,7,1,2,2,4,1,4,4,2,-1,2,0,0,0,0,0,3,2,3,2,0,1,1,0,1,1,1,2,fear,1,4,911122,"I was rock-climbing and absailing & felt OK, but suddenly as I à was going over the cliff I was hit by fear - I couldn't go on à absailing down the cliff and had to be actually hauled back up à it.",1
91112,1,9,112,2,30,0,2,7,1,2,3,4,3,4,3,1,2,4,-1,0,1,1,2,1,2,3,3,3,2,1,1,0,1,3,2,anger,3,4,911123,"I told my boy friend not to park in a certain place because the à car would ger towed away - he didn't listen and it was towed away. à At that stage, our finances were below the poverty line & it à cost us $10.00 - all the money we had to get us through that week à (including rent).",1
91112,1,9,112,2,30,0,2,7,1,2,4,3,4,4,1,2,-1,3,0,0,1,0,1,2,3,3,0,0,2,1,1,2,3,2,3,sadness,4,4,911124,My sister won a scholarship to Norway and it was particularly as à she walked across the tarmac to get on the plane and she looked à back at us.,1
91113,1,9,113,2,19,2,1,8,1,9,5,3,4,4,4,1,2,2,0,0,0,1,2,2,1,3,3,3,2,2,2,2,1,3,1,disgust,4,4,911135,"Coming home one night - my sister was home, and had been drinking à heavily and started picking arguments.",1
11075,1,1,75,1,23,0,2,7,6,2,2,3,3,4,0,0,-1,1,0,0,0,0,0,0,1,3,0,0,1,1,0,2,0,0,0,fear,3,4,110752,When I am travelling by car and have to meet an oncoming car à while overtaking.,1
11075,1,1,75,1,23,0,2,7,6,2,3,4,4,4,0,1,2,1,0,0,0,0,1,0,1,3,1,0,2,3,3,3,1,0,1,anger,4,4,110753,When a close relative is treated badly.,1
11075,1,1,75,1,23,0,2,7,6,2,4,4,4,4,0,1,-1,1,0,0,1,0,0,2,2,3,2,1,4,5,0,0,0,0,2,sadness,4,4,110754,When a close friend died.,1
11076,1,1,76,2,21,8,0,5,1,2,1,1,3,4,2,0,2,1,1,1,0,0,0,1,1,1,1,1,2,4,1,3,3,3,0,joy,3,4,110761,When I called my boyfriend he asked me if I would live with him.,1
11076,1,1,76,2,21,8,0,5,1,2,2,2,1,4,3,1,-1,0,0,0,0,0,0,2,1,3,0,0,0,1,0,2,0,1,1,fear,1,4,110762,Last Summer in Italy I was attacked by a dog.It was terrible to à feel that untidy dirty dog against my naked skin.,1
11076,1,1,76,2,21,8,0,5,1,2,4,3,4,4,0,1,2,0,1,0,0,0,0,3,1,3,3,1,2,1,1,1,1,0,1,sadness,4,4,110764,"When the guy I was in love with told me that he had met someone à else and that we would not meet again for a year.  Although we à did not have a steady relatioship, we were having an affair.",1
11077,1,1,77,2,22,0,2,4,6,2,1,4,4,4,2,0,2,1,0,1,0,0,0,2,1,1,1,1,4,0,1,3,3,0,0,joy,4,4,110771,When my love for a guy was returned.,1
11077,1,1,77,2,22,0,2,4,6,2,3,0,3,4,2,0,0,2,0,0,0,0,1,1,2,3,1,3,2,5,1,1,0,0,0,anger,3,4,110773,My parents did not approve my choice of a boyfriend (now an à ex-boyfriend).  He happened to be 13 years older than me and he à was considered completely unsuitable for me.  IDIOT.,1
11078,1,1,78,2,24,1,2,2,4,2,1,2,4,4,1,0,2,1,0,1,0,0,0,1,1,1,1,1,0,4,1,3,3,0,0,joy,4,4,110781,I met my present boyfriend on a boat trip to England.  We had à said that we would call each other when we got back to Sweden (we à were not going to the same town in England).  As soon as I walked à in he called from England as he could not wait till he came à home.,1
11078,1,1,78,2,24,1,2,2,4,2,5,2,1,4,2,0,-1,1,0,0,0,0,0,2,1,3,0,0,3,3,0,2,0,0,0,disgust,1,4,110785,"Very intoxicated men who incite each other to fight.   I met a à vile smelling man on the tram who got closer and closer to me à till I got up, then he got angry.",1
11080,1,1,80,2,24,0,2,7,8,1,2,4,1,4,2,0,-1,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,fear,1,4,110802,I woke up in the middle of the night as I had jumped and shouted à with fear.  I thought that someone's cold hand or something à similar had touched my hand.  I crept down under the covers and à went back to sleep.,1
11081,1,1,81,2,21,0,2,6,0,1,5,4,4,4,0,0,0,0,0,0,0,0,0,3,1,0,2,1,1,0,3,1,1,0,0,disgust,4,4,110815,I had intercourse with someone and then I realized that what I à had done was wrong and it disgusted me.,1
11082,1,1,82,2,22,1,1,6,7,1,1,1,2,4,0,0,0,1,0,1,0,0,0,1,2,1,1,0,0,0,1,3,3,0,0,joy,2,4,110821,After intercourse.,1
11082,1,1,82,2,22,1,1,6,7,1,3,4,2,4,3,0,0,2,1,0,0,1,1,1,0,3,0,3,0,0,0,0,0,3,0,anger,2,4,110823,Quarrelled with my younger brother.,1
11083,1,1,83,1,27,8,2,7,4,1,3,1,1,4,2,0,0,1,0,0,0,0,1,1,3,2,3,3,2,1,3,2,1,1,0,anger,1,4,110833,A lady I live with had not bothered to clean up before she went   à on holiday (I live in a collective).,1
11083,1,1,83,1,27,8,2,7,4,1,4,4,4,4,1,1,-1,1,0,0,0,0,0,3,2,3,2,0,0,1,0,2,1,0,1,sadness,4,4,110834,When I heard that a good friend had committed suicide.,1
11083,1,1,83,1,27,8,2,7,4,1,5,3,3,4,4,0,-1,1,0,0,0,0,2,3,1,3,3,0,3,1,3,2,0,0,0,disgust,3,4,110835,I was present when they found a shop-keeper dead in his shop.  à He had been shot with a shotgun at close range.,1
11088,1,1,88,2,30,0,2,2,6,1,2,4,4,4,1,0,-1,0,1,0,0,0,0,2,1,3,0,1,1,5,0,3,0,0,0,fear,4,4,110882,"When I was involved in a car accident last November, after the à first fall of snow.  I lost control of the car and it spun round à and landed on the opposite side of the road, on the hard à shoulder.  It was stopped by a pole on top of a bank sloping down à to a stream.",1
11088,1,1,88,2,30,0,2,2,6,1,3,4,4,4,2,0,0,1,0,0,0,1,2,1,1,3,3,3,3,5,3,0,1,0,0,anger,4,4,110883,"With the job appointments committee when the headmaster in charge à explained that a male teacher was more suitable for the à particular post.  I had more years of service than the male à teacher, but this was not taken into consideration.  I could have à been given a less attractive job if things had gone the way the à headmaster wanted.",1
11088,1,1,88,2,30,0,2,2,6,1,4,2,4,4,0,1,0,3,0,0,0,0,1,2,1,3,2,0,0,1,0,0,3,0,1,sadness,4,4,110884,A colleague's 17 year old daughter is seriously ill with cancer à and has only a year to live.  I  heard about it 6 weeks ago.,1
21001,1,2,1,2,21,1,2,5,1,9,1,1,3,4,1,0,1,1,1,1,0,0,1,1,1,1,1,1,2,4,1,3,3,3,0,joy,3,4,210011,"When a close friend met me at the station in the middle of the à night, when I came back from a long and tiring journey.",1
21001,1,2,1,2,21,1,2,5,1,9,2,3,3,4,3,0,1,2,0,0,1,0,1,1,2,3,0,3,1,1,0,1,0,0,1,fear,3,4,210012,"Having quarreled with a boyfriend, he threatened to leave me.",1
21001,1,2,1,2,21,1,2,5,1,9,4,3,4,4,0,1,0,2,0,0,1,0,0,1,2,3,0,0,0,1,0,0,0,0,2,sadness,4,4,210014,"When I understood that my marriage was falling apart, and we à decided to be legally separated.",1
21001,1,2,1,2,21,1,2,5,1,9,5,3,4,4,0,1,-1,0,0,0,0,0,0,1,2,3,0,0,0,1,3,0,0,1,1,disgust,4,4,210015,"At an anti-pornography meeting, when samples from films and à magazines were shown.",1
21001,1,2,1,2,21,1,2,5,1,9,6,4,4,4,4,2,2,2,-1,0,1,0,0,3,2,3,0,0,2,1,3,1,0,0,3,shame,4,4,210016,Comments from other children on my alcoholic father,1
21002,1,2,2,1,25,1,2,6,4,9,2,4,3,4,0,0,0,0,0,0,0,0,1,3,1,3,3,0,1,0,0,3,3,2,0,fear,3,4,210022,"After my car accident, when I woke up in a heap of stones.",1
21002,1,2,2,1,25,1,2,6,4,9,3,4,1,4,0,0,0,2,0,0,0,0,0,1,3,3,0,0,0,0,1,2,2,1,0,anger,1,4,210023,"When I tried to put up a tent some years ago, I was teased and à hindered by my cousin.",1
21004,1,2,4,1,22,1,2,7,6,9,2,4,4,4,3,0,-1,0,0,0,0,0,0,1,1,3,0,1,1,5,0,2,3,1,0,fear,4,4,210042,"A ""near-accident"" in a car, driving too fast on an icy road.",1
21004,1,2,4,1,22,1,2,7,6,9,3,3,4,4,3,1,0,1,1,0,0,0,1,1,2,3,3,3,0,5,2,3,2,2,1,anger,4,4,210043,"My mother and her friends were speaking badly about my father à when they were separated, and my brothers and sisters and myself à were allowed to listen.",1
21004,1,2,4,1,22,1,2,7,6,9,5,3,4,4,2,0,-1,0,0,0,0,1,0,2,2,3,3,3,0,3,3,0,3,3,0,disgust,4,4,210045,When my mother's new husband treated her and my brothers and à sisters badly.,1
21006,1,2,6,1,28,1,2,4,1,9,3,4,0,4,3,0,2,0,-1,0,0,0,0,3,3,3,3,0,3,0,3,2,0,1,0,anger,0,4,210063,Meeting generally dominating persons in social occasions.,1
21006,1,2,6,1,28,1,2,4,1,9,7,4,4,4,3,1,0,2,0,0,1,1,0,1,2,3,0,3,0,1,0,0,2,0,2,guilt,4,4,210067,A friend of mine shot himself through the head after having told à me and others that he would do so.,1
21007,1,2,7,2,33,2,2,8,1,9,1,4,4,4,0,1,0,2,0,1,1,0,1,1,2,1,1,0,0,1,0,3,0,1,2,joy,4,4,210071,When my children were born.,1
21007,1,2,7,2,33,2,2,8,1,9,2,3,3,4,2,0,-1,2,0,0,0,0,2,1,1,3,0,0,3,0,0,3,2,3,0,fear,3,4,210072,When I almost ran over a small boy who suddenly was in front of à my car.,1
21007,1,2,7,2,33,2,2,8,1,9,3,3,4,4,3,0,2,2,0,0,0,0,1,1,2,3,1,3,2,1,3,3,1,3,0,anger,4,4,210073,"When my father phoned me to come home from my vacation, since he à no longer had the time to look after my garden and animals.",1
21007,1,2,7,2,33,2,2,8,1,9,5,4,4,4,3,0,0,1,0,0,0,0,1,2,1,3,0,3,2,3,3,2,1,3,0,disgust,4,4,210075,When I learned that a relative had been spreading rumours about à me.,1
21008,1,2,8,2,21,1,2,2,4,9,1,3,4,4,2,1,1,2,0,1,1,0,1,1,2,1,1,0,4,4,1,3,3,0,2,joy,4,4,210081,"When my special friend said ""I love you"" for the first time.",1
21008,1,2,8,2,21,1,2,2,4,9,2,3,1,4,3,0,0,0,-1,0,0,0,0,1,1,3,2,0,4,4,0,2,2,1,0,fear,1,4,210082,"After having watched a crime show on the TV, I was about to take à the dog for a walk. Then, suddenly, there was a man on the à porch... (We live some distance away from other people).",1
21008,1,2,8,2,21,1,2,2,4,9,4,2,4,4,2,0,-1,1,0,0,1,0,0,2,1,3,2,3,2,5,3,1,1,0,1,sadness,4,4,210084,When an earlier friend was spreading negative rumours about me.,1
21008,1,2,8,2,21,1,2,2,4,9,6,4,4,4,3,0,-1,1,-1,0,0,0,0,3,1,3,1,3,1,3,3,1,2,0,0,shame,4,4,210086,Cheating to get the best grade on a test in 7th grade.,1
21008,1,2,8,2,21,1,2,2,4,9,7,4,4,4,2,1,0,0,1,0,0,0,2,2,2,3,3,3,1,1,0,1,2,0,1,guilt,4,4,210087,"A kitten had wandered into our office, and I was told to take it à back across the street. When I crossed back, the kitten followed à me and was run over and killed by a car.",1
21009,1,2,9,2,21,1,2,8,1,9,4,4,4,4,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,sadness,4,4,210094,When my gradmother died.,1
21013,1,2,13,1,29,1,2,4,1,9,3,4,4,4,1,0,0,0,0,0,0,0,0,2,2,3,3,3,2,3,3,0,1,1,0,anger,4,4,210133,"Being subject to unfair treatment in a working group, someone à ""bending the rules"" was protected by the boss. This resulted in à more work for the others.",1
21013,1,2,13,1,29,1,2,4,1,9,4,4,4,4,0,1,0,1,0,0,1,0,0,2,2,2,0,2,0,1,0,2,2,1,2,sadness,4,4,210134,The death of a close friend.,1
21013,1,2,13,1,29,1,2,4,1,9,5,4,4,4,0,0,0,0,0,0,0,1,0,2,1,3,0,0,4,3,3,2,1,3,0,disgust,4,4,210135,"Was confronted with a person having negative thoughts of other à people because of their social status, beliefs, color and à outlook on life (perspective).",1
21015,1,2,15,2,27,8,0,5,7,9,2,1,0,4,3,0,0,2,0,0,0,0,1,2,1,3,3,0,3,1,3,1,0,1,0,fear,0,4,210152,"One dark night with no street lights, a car was obviously à following me.",1
21015,1,2,15,2,27,8,0,5,7,9,4,2,4,4,0,0,0,1,0,0,1,0,0,3,1,3,0,3,4,1,0,0,0,0,1,sadness,4,4,210154,I was told by a good friend that we couldn't be friends any more à because of his relationship with another girl.,1
21017,1,2,17,2,22,8,2,7,6,9,1,3,4,4,1,0,1,1,0,1,0,0,0,2,2,1,1,0,1,5,0,3,3,3,0,joy,4,4,210171,"When the person that I was very fond of, returned to me.",1
21017,1,2,17,2,22,8,2,7,6,9,3,2,4,4,0,0,0,0,-1,0,0,0,0,2,1,3,3,3,3,1,3,0,1,1,0,anger,4,4,210173,When students in our working group showed no responsibility or à interest in our work.,1
21017,1,2,17,2,22,8,2,7,6,9,4,4,4,4,0,2,0,1,-1,0,0,0,0,2,3,3,1,0,0,1,1,1,0,0,2,sadness,4,4,210174,A very close friend left me.,1
21018,1,2,18,2,20,1,2,6,6,9,1,4,4,4,1,1,1,3,1,1,1,0,0,1,1,1,1,0,2,0,2,3,3,3,2,joy,4,4,210181,A close acquaintace cried for me. I felt happy because somebody à cared.,1
21018,1,2,18,2,20,1,2,6,6,9,2,1,1,4,2,1,-1,4,0,0,1,1,0,3,1,3,3,3,2,1,0,1,0,1,2,fear,1,4,210182,A letter from my boyfriend began in such a way that I thought he à was going to end our relationship. I was afraid of reading the à rest.,1
